detail_id,detail_name,detail_name_norm
3209,방송영상·연기학부,방송영상연기학부
3210,방송영상・영화과,방송영상영화과
3211,방송영상과,방송영상과
3212,방송영상디자인과,방송영상디자인과
3213,방송영상무대예술전공,방송영상무대예술전공
3214,방송영상미디어계열,방송영상미디어계열
3215,방송영상미디어과,방송영상미디어과
3216,방송영상미디어과(3년제),방송영상미디어과3년제
3217,방송영상미디어학과,방송영상미디어학과
3218,방송영상스피치과,방송영상스피치과
3219,방송영상연기과,방송영상연기과
3220,방송영상연예과,방송영상연예과
3221,방송영상전공,방송영상전공
3222,방송영상전공 트랙,방송영상전공트랙
3223,방송영상제작과,방송영상제작과
3224,방송영상제작전공(3년제),방송영상제작전공3년제
3225,방송영상콘텐츠과,방송영상콘텐츠과
3226,방송영상학과,방송영상학과
3227,방송영상학부,방송영상학부
3228,방송영상학전공,방송영상학전공
3229,방송영화연기과,방송영화연기과
3230,방송영화영상학과,방송영화영상학과
3231,방송영화제작과,방송영화제작과
3232,방송영화제작예술과,방송영화제작예술과
3233,방송영화제작예술학과,방송영화제작예술학과
3234,방송영화학과,방송영화학과
3235,방송예술대학,방송예술대학
3236,방송음향기술과,방송음향기술과
3237,방송음향기술과(방송음향영상학부),방송음향기술과방송음향영상학부
3238,방송음향기술전공(방송음향영상학부),방송음향기술전공방송음향영상학부
3239,방송음향네트워크과,방송음향네트워크과
3240,방송음향영상과,방송음향영상과
3241,방송음향영상학과,방송음향영상학과
3242,방송음향영상학부,방송음향영상학부
3243,방송작가전공(3년제),방송작가전공3년제
3244,방송전공,방송전공
3245,방송제작연예과(영상제작전공),방송제작연예과영상제작전공
3246,방송제작학전공,방송제작학전공
3247,방송콘텐츠과,방송콘텐츠과
3248,방송콘텐츠제작과,방송콘텐츠제작과
3249,방송콘텐츠제작학과,방송콘텐츠제작학과
3250,방송크리에이터과,방송크리에이터과
3251,방송크리에이터학과,방송크리에이터학과
3252,방송헤어미용예술학과,방송헤어미용예술학과
3253,방송헤어분장과,방송헤어분장과
3254,방송헤어전공(자연),방송헤어전공자연
3255,방위산업ᆞ국방경영학과,방위산업국방경영학과
3256,방재안전공학전공,방재안전공학전공
3257,방재안전관리전공,방재안전관리전공
3258,방재안전토목학과,방재안전토목학과
3259,배터리ᆞ자동차공학부,배터리자동차공학부
3260,배터리공학과,배터리공학과
3261,배터리융합공학과,배터리융합공학과
3262,배터리학과,배터리학과
3263,백신생명공학과,백신생명공학과
3264,버섯전공,버섯전공
3265,버섯학과,버섯학과
3266,범죄교정심리학전공,범죄교정심리학전공
3267,범죄수사전공,범죄수사전공
3268,범죄수사학전공,범죄수사학전공
3269,법·행정학부,법행정학부
3270,법ᆞ행정대학,법행정대학
3271,법ᆞ행정학과,법행정학과
3272,법・경찰학과,법경찰학과
3273,법・경찰학부,법경찰학부
3274,법・경찰행정학부,법경찰행정학부
3275,법・공무행정학과,법공무행정학과
3276,법경영학부,법경영학부
3277,법경찰학과,법경찰학과
3278,법경찰학부,법경찰학부
3279,법경찰학전공,법경찰학전공
3280,법경찰행정학과,법경찰행정학과
3281,법경찰행정학부,법경찰행정학부
3282,법과대학,법과대학
3283,법률실무과,법률실무과
3284,법률전공,법률전공
3285,법률학과,법률학과
3286,법률행정학과,법률행정학과
3287,법률회계과,법률회계과
3288,법무경찰과,법무경찰과
3289,법무경찰행정과,법무경찰행정과
3290,법무법학과,법무법학과
3291,법무법학전공,법무법학전공
3292,법무비즈니스학부,법무비즈니스학부
3293,법무행정복지학과,법무행정복지학과
3294,법무행정전공,법무행정전공
3295,법무행정학과,법무행정학과
3296,법학,법학
3297,법학과,법학과
3298,법학과/사회과학대학,법학과사회과학대학
3299,법학부,법학부
3300,법학부(공공안전법학전공),법학부공공안전법학전공
3301,법학부(법학전공),법학부법학전공
3302,법학전공,법학전공
3303,법행정경찰학부,법행정경찰학부
3304,법행정정치학부,법행정정치학부
3305,법행정학부,법행정학부
3306,베이커리&스타일링전공,베이커리스타일링전공
3307,베이커리창업과,베이커리창업과
3308,베이커리카페과,베이커리카페과
3309,베이커리카페산업과,베이커리카페산업과
3310,베이커리학과,베이커리학과
3311,베트남・인도네시아학부,베트남인도네시아학부
3312,베트남어과,베트남어과
3313,베트남어전공,베트남어전공
3314,베트남학과,베트남학과
3315,벤처경영학과,벤처경영학과
3316,벤처중소기업학과,벤처중소기업학과
3317,벤처창업학과,벤처창업학과
3318,병원경영과,병원경영과
3319,병원경영학과,병원경영학과
3320,병원의료정보과,병원의료정보과
3321,병원의료행정과,병원의료행정과
3322,병원의료행정과(3년제),병원의료행정과3년제
3323,병원전산관리학과,병원전산관리학과
3324,병원행정과,병원행정과
3325,보건3D프린팅융합과,보건3d프린팅융합과
3326,보건3D프린팅정보과,보건3d프린팅정보과
3327,보건건강관리학과(보건건강관리전공),보건건강관리학과보건건강관리전공
3328,보건경영학과,보건경영학과
3329,보건계열,보건계열
3330,보건과학대학,보건과학대학
3331,보건과학부,보건과학부
3332,보건관광중국어과,보건관광중국어과
3333,보건관리전공,보건관리전공
3334,보건관리학과,보건관리학과
3335,보건관리학과(자연과학),보건관리학과자연과학
3336,보건미용과,보건미용과
3337,보건미용과(3년제),보건미용과3년제
3338,보건보육상담과,보건보육상담과
3339,보건복지경영과,보건복지경영과
3340,보건복지과,보건복지과
3341,보건복지대학,보건복지대학
3342,보건복지사회적경제학과,보건복지사회적경제학과
3343,보건복지사회적기업학과,보건복지사회적기업학과
3344,보건복지상담과,보건복지상담과
3345,보건복지학과,보건복지학과
3346,보건복지학부,보건복지학부
3347,보건복지행정과,보건복지행정과
3348,보건복지행정학과,보건복지행정학과
3349,보건산업계열,보건산업계열
3350,보건산업안전학,보건산업안전학
3351,보건산업유통학전공,보건산업유통학전공
3352,보건상담복지학과,보건상담복지학과
3353,보건안전공학과,보건안전공학과
3354,보건안전과,보건안전과
3355,보건안전전공,보건안전전공
3356,보건안전학과,보건안전학과
3357,보건안전학부,보건안전학부
3358,보건의료ᆞ사회복지학부,보건의료사회복지학부
3359,보건의료경영과,보건의료경영과
3360,보건의료경영전공,보건의료경영전공
3361,보건의료경영학과,보건의료경영학과
3362,보건의료공학과,보건의료공학과
3363,보건의료과(3년),보건의료과3년
3364,보건의료관리과,보건의료관리과
3365,보건의료관리학과,보건의료관리학과
3366,보건의료기기과,보건의료기기과
3367,보건의료복지학과,보건의료복지학과
3368,보건의료복지학과(인문사회계열),보건의료복지학과인문사회계열
3369,보건의료정보과,보건의료정보과
3370,보건의료정보과(2년제),보건의료정보과2년제
3371,보건의료정보과(3년제),보건의료정보과3년제
3372,보건의료정보관리전공,보건의료정보관리전공
3373,보건의료정보관리학과,보건의료정보관리학과
3374,보건의료정보관리학전공,보건의료정보관리학전공
3375,보건의료정보학과,보건의료정보학과
3376,보건의료학부,보건의료학부
3377,보건의료행정과,보건의료행정과
3378,보건의료행정과(3년제),보건의료행정과3년제
3379,보건의료행정과(자연계),보건의료행정과자연계
3380,보건의료행정전공,보건의료행정전공
3381,보건의료행정학과,보건의료행정학과
3382,보건의료행정학과(3년제),보건의료행정학과3년제
3383,보건정책관리학부,보건정책관리학부
3384,보건통합교양학부,보건통합교양학부
3385,보건학과,보건학과
3386,보건학부,보건학부
3387,보건학부(3년제),보건학부3년제
3388,보건행정·헬스케어학부,보건행정헬스케어학부
3389,보건행정경영학과,보건행정경영학과
3390,보건행정과,보건행정과
3391,보건행정과(2년제),보건행정과2년제
3392,보건행정과(3년제),보건행정과3년제
3393,보건행정전공,보건행정전공
3394,보건행정학과,보건행정학과
3395,보건행정학부,보건행정학부
3396,보건행정학전공,보건행정학전공
3397,보건환경과,보건환경과
3398,보건환경과(자연과학계열),보건환경과자연과학계열
3399,보건환경안전학과,보건환경안전학과
3400,보건환경융합과학부,보건환경융합과학부
3401,보건환경학과,보건환경학과
3402,보건환경학부,보건환경학부
3403,보건환경학전공,보건환경학전공
